 PREM anisotropic @ 35 mhz                                                        ref per = -28.6 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t  234    4.431364        25.95929        38.52186        4.150916        233.7312      -0.5102518E-09
    0 t  235    4.430167        26.06295        38.36865        4.148033        235.0773      -0.5254425E-09
    0 t  236    4.428968        26.16653        38.21676        4.145134        236.4360      -0.5401796E-09
    0 t  237    4.427766        26.27005        38.06617        4.142219        237.8072      -0.5561222E-09
    0 t  238    4.426563        26.37349        37.91687        4.139288        239.1909      -0.5738596E-09
    0 t  239    4.425357        26.47685        37.76884        4.136343        240.5871      -0.5905927E-09
    0 t  240    4.424150        26.58015        37.62206        4.133382        241.9958      -0.6076792E-09
    0 t  241    4.422939        26.68337        37.47653        4.130406        243.4171      -0.6252257E-09
    0 t  242    4.421727        26.78651        37.33222        4.127415        244.8509      -0.6425315E-09
    0 t  243    4.420512        26.88958        37.18912        4.124410        246.2972      -0.6609144E-09
    0 t  244    4.419295        26.99258        37.04722        4.121390        247.7560      -0.6832273E-09
    0 t  245    4.418075        27.09550        36.90650        4.118356        249.2273      -0.6940006E-09
    0 t  246    4.416853        27.19834        36.76695        4.115308        250.7111      -0.7076971E-09
    0 t  247    4.415628        27.30111        36.62855        4.112246        252.2073      -0.7276340E-09
    0 t  248    4.414401        27.40380        36.49129        4.109171        253.7159      -0.7688638E-09
    0 t  249    4.413172        27.50641        36.35516        4.106082        255.2369      -0.7899588E-09
    0 t  250    4.411940        27.60895        36.22014        4.102980        256.7702      -0.8115286E-09
    0 t  251    4.410705        27.71140        36.08623        4.099865        258.3159      -0.8335816E-09
    0 t  252    4.409468        27.81378        35.95340        4.096737        259.8738      -0.8561245E-09
    0 t  253    4.408228        27.91609        35.82164        4.093597        261.4438      -0.8791670E-09
    0 t  254    4.406985        28.01831        35.69095        4.090444        263.0261      -0.9027144E-09
    0 t  255    4.405740        28.12045        35.56130        4.087280        264.6203      -0.9267770E-09
    0 t  256    4.404492        28.22252        35.43270        4.084103        266.2267      -0.9513603E-09
    0 t  257    4.403242        28.32450        35.30512        4.080915        267.8449      -0.9764438E-09
    0 t  258    4.401989        28.42641        35.17855        4.077715        269.4750      -0.1002096E-08
    0 t  259    4.400733        28.52824        35.05299        4.074504        271.1169      -0.1028294E-08
    0 t  260    4.399475        28.62998        34.92842        4.071283        272.7705      -0.1060934E-08
    0 t  261    4.398213        28.73165        34.80483        4.068050        274.4356      -0.1082694E-08
    0 t  262    4.396949        28.83323        34.68221        4.064807        276.1123      -0.1110784E-08
    0 t  263    4.395683        28.93473        34.56054        4.061554        277.8004      -0.1139456E-08
    0 t  264    4.394413        29.03615        34.43982        4.058291        279.4998      -0.1168710E-08
    0 t  265    4.393141        29.13749        34.32004        4.055019        281.2103      -0.1198553E-08
    0 t  266    4.391866        29.23875        34.20119        4.051737        282.9319      -0.1228993E-08
    0 t  267    4.390588        29.33993        34.08325        4.048445        284.6645      -0.1260171E-08
    0 t  268    4.389308        29.44102        33.96621        4.045145        286.4078      -0.1291877E-08
    0 t  269    4.388025        29.54203        33.85007        4.041836        288.1619      -0.1323359E-08
    0 t  270    4.386739        29.64296        33.73482        4.038518        289.9265      -0.1356315E-08
    0 t  271    4.385450        29.74381        33.62045        4.035193        291.7014      -0.1389905E-08
    0 t  272    4.384159        29.84457        33.50694        4.031859        293.4867      -0.1424121E-08
    0 t  273    4.382864        29.94525        33.39428        4.028518        295.2820      -0.1458967E-08
    0 t  274    4.381567        30.04584        33.28248        4.025169        297.0872      -0.1494450E-08
    0 t  275    4.380268        30.14635        33.17151        4.021813        298.9022      -0.1530551E-08
    0 t  276    4.378965        30.24678        33.06137        4.018450        300.7268      -0.1567275E-08
    0 t  277    4.377660        30.34712        32.95205        4.015081        302.5609      -0.1604626E-08
    0 t  278    4.376352        30.44738        32.84355        4.011705        304.4041      -0.1642574E-08
    0 t  279    4.375041        30.54756        32.73584        4.008323        306.2565      -0.1681121E-08
    0 t  280    4.373728        30.64765        32.62893        4.004935        308.1177      -0.1720268E-08
    0 t  281    4.372411        30.74765        32.52281        4.001542        309.9876      -0.1759975E-08
    0 t  282    4.371093        30.84757        32.41746        3.998143        311.8659      -0.1800238E-08
    0 t  283    4.369771        30.94741        32.31288        3.994739        313.7525      -0.1841059E-08
    0 t  284    4.368447        31.04716        32.20907        3.991330        315.6472      -0.1882380E-08
    0 t  285    4.367120        31.14682        32.10600        3.987916        317.5497      -0.1924197E-08
    0 t  286    4.365790        31.24640        32.00368        3.984498        319.4599      -0.1979249E-08
    0 t  287    4.364458        31.34590        31.90210        3.981076        321.3775      -0.2024519E-08
    0 t  288    4.363123        31.44531        31.80125        3.977650        323.3022      -0.2070589E-08
    0 t  289    4.361786        31.54463        31.70112        3.974221        325.2339      -0.2117465E-08
    0 t  290    4.360446        31.64387        31.60170        3.970788        327.1723      -0.2165190E-08
    0 t  291    4.359103        31.74302        31.50299        3.967352        329.1172      -0.2213765E-08
    0 t  292    4.357758        31.84208        31.40498        3.963913        331.0684      -0.2263115E-08
    0 t  293    4.356410        31.94106        31.30766        3.960472        333.0255      -0.2311405E-08
    0 t  294    4.355060        32.03996        31.21103        3.957028        334.9883      -0.2362408E-08
    0 t  295    4.353707        32.13877        31.11507        3.953582        336.9567      -0.2414640E-08
    0 t  296    4.352352        32.23749        31.01979        3.950134        338.9302      -0.2469091E-08
    0 t  297    4.350994        32.33612        30.92517        3.946685        340.9088      -0.2522705E-08
    0 t  298    4.349633        32.43467        30.83120        3.943234        342.8920      -0.2573350E-08
    0 t  299    4.348271        32.53314        30.73789        3.939782        344.8797      -0.2628736E-08
    0 t  300    4.346906        32.63151        30.64522        3.936328        346.8715      -0.2684947E-08
    0 t  301    4.345538        32.72980        30.55319        3.932875        348.8672      -0.2742246E-08
    0 t  302    4.344168        32.82801        30.46179        3.929420        350.8666      -0.2800272E-08
    0 t  303    4.342796        32.92613        30.37102        3.925966        352.8693      -0.2859247E-08
    0 t  304    4.341421        33.02416        30.28086        3.922511        354.8750      -0.2919127E-08
    0 t  305    4.340044        33.12210        30.19132        3.919056        356.8836      -0.2980120E-08
    0 t  306    4.338665        33.21996        30.10238        3.915602        358.8946      -0.3042186E-08
    0 t  307    4.337284        33.31773        30.01405        3.912149        360.9079      -0.3104908E-08
    0 t  308    4.335900        33.41542        29.92630        3.908696        362.9231      -0.3168109E-08
    0 t  309    4.334514        33.51302        29.83915        3.905245        364.9399      -0.3233837E-08
    0 t  310    4.333126        33.61054        29.75258        3.901794        366.9580      -0.3299458E-08
    0 t  311    4.331736        33.70796        29.66658        3.898345        368.9773      -0.3363783E-08
    0 t  312    4.330343        33.80530        29.58116        3.894898        370.9973      -0.3431378E-08
    0 t  313    4.328949        33.90256        29.49630        3.891453        373.0177      -0.3499974E-08
    0 t  314    4.327552        33.99973        29.41200        3.888009        375.0384      -0.3569579E-08
    0 t  315    4.326153        34.09681        29.32825        3.884568        377.0589      -0.3640201E-08
    0 t  316    4.324753        34.19381        29.24506        3.881130        379.0791      -0.3711847E-08
    0 t  317    4.323350        34.29072        29.16241        3.877694        381.0985      -0.3784525E-08
    0 t  318    4.321945        34.38755        29.08029        3.874261        383.1169      -0.3858242E-08
    0 t  319    4.320539        34.48429        28.99871        3.870831        385.1341      -0.3933005E-08
    0 t  320    4.319130        34.58094        28.91766        3.867404        387.1497      -0.4008822E-08
    0 t  321    4.317720        34.67751        28.83713        3.863980        389.1634      -0.4085700E-08
    0 t  322    4.316307        34.77400        28.75712        3.860560        391.1750      -0.4163646E-08
    0 t  323    4.314893        34.87039        28.67762        3.857144        393.1841      -0.4242668E-08
    0 t  324    4.313477        34.96671        28.59863        3.853732        395.1904      -0.4322772E-08
    0 t  325    4.312060        35.06294        28.52014        3.850324        397.1938      -0.4403964E-08
    0 t  326    4.310640        35.15908        28.44216        3.846920        399.1938      -0.4486252E-08
    0 t  327    4.309219        35.25514        28.36466        3.843521        401.1902      -0.4569644E-08
    0 t  328    4.307796        35.35111        28.28766        3.840126        403.1828      -0.4654874E-08
    0 t  329    4.306372        35.44700        28.21113        3.836736        405.1712      -0.4740568E-08
