 Card_Files/SynthModel.card                                                       ref per =  -1.0 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t  925    3.177198        73.45701        13.61340        2.750194        383.1004      -0.9065773E-03
    0 t  926    3.176683        73.52445        13.60092        2.749485        382.9112      -0.9098228E-03
    0 t  927    3.176167        73.59186        13.58846        2.748772        382.7215      -0.9130810E-03
    0 t  928    3.175652        73.65925        13.57603        2.748057        382.5315      -0.9163519E-03
    0 t  929    3.175137        73.72662        13.56362        2.747338        382.3410      -0.9196356E-03
    0 t  930    3.174622        73.79397        13.55124        2.746616        382.1501      -0.9229321E-03
    0 t  931    3.174107        73.86130        13.53889        2.745890        381.9587      -0.9262416E-03
    0 t  932    3.173592        73.92860        13.52656        2.745162        381.7670      -0.9295640E-03
    0 t  933    3.173078        73.99588        13.51427        2.744430        381.5748      -0.9328995E-03
    0 t  934    3.172563        74.06314        13.50199        2.743694        381.3822      -0.9362480E-03
    0 t  935    3.172049        74.13038        13.48975        2.742955        381.1892      -0.9396097E-03
    0 t  936    3.171535        74.19759        13.47753        2.742213        380.9957      -0.9429846E-03
    0 t  937    3.171021        74.26479        13.46533        2.741468        380.8019      -0.9463732E-03
    0 t  938    3.170507        74.33196        13.45316        2.740719        380.6075      -0.9497752E-03
    0 t  939    3.169994        74.39910        13.44102        2.739966        380.4128      -0.9531905E-03
    0 t  940    3.169480        74.46622        13.42891        2.739210        380.2176      -0.9566193E-03
    0 t  941    3.168966        74.53332        13.41682        2.738451        380.0220      -0.9600617E-03
    0 t  942    3.168453        74.60040        13.40475        2.737689        379.8260      -0.9635176E-03
    0 t  943    3.167940        74.66746        13.39272        2.736922        379.6295      -0.9669870E-03
    0 t  944    3.167427        74.73449        13.38070        2.736153        379.4326      -0.9704703E-03
    0 t  945    3.166914        74.80149        13.36872        2.735379        379.2353      -0.9739673E-03
    0 t  946    3.166401        74.86848        13.35676        2.734603        379.0375      -0.9774782E-03
    0 t  947    3.165888        74.93544        13.34482        2.733823        378.8393      -0.9810030E-03
    0 t  948    3.165375        75.00237        13.33291        2.733039        378.6406      -0.9845418E-03
    0 t  949    3.164862        75.06928        13.32103        2.732251        378.4415      -0.9880946E-03
    0 t  950    3.164349        75.13617        13.30917        2.731460        378.2420      -0.9916614E-03
    0 t  951    3.163837        75.20304        13.29734        2.730666        378.0420      -0.9952424E-03
    0 t  952    3.163324        75.26988        13.28553        2.729868        377.8416      -0.9988377E-03
    0 t  953    3.162812        75.33669        13.27374        2.729066        377.6408      -0.1002447E-02
    0 t  954    3.162299        75.40348        13.26199        2.728261        377.4395      -0.1006071E-02
    0 t  955    3.161787        75.47025        13.25025        2.727451        377.2378      -0.1009709E-02
    0 t  956    3.161275        75.53700        13.23855        2.726638        377.0356      -0.1013317E-02
    0 t  957    3.160762        75.60372        13.22686        2.725822        376.8329      -0.1016983E-02
    0 t  958    3.160250        75.67041        13.21521        2.725002        376.6299      -0.1020664E-02
    0 t  959    3.159738        75.73708        13.20357        2.724178        376.4264      -0.1024360E-02
    0 t  960    3.159225        75.80372        13.19196        2.723350        376.2224      -0.1028070E-02
    0 t  961    3.158713        75.87034        13.18038        2.722519        376.0180      -0.1031794E-02
    0 t  962    3.158201        75.93693        13.16882        2.721684        375.8132      -0.1035534E-02
    0 t  963    3.157689        76.00350        13.15729        2.720845        375.6079      -0.1039288E-02
    0 t  964    3.157177        76.07004        13.14578        2.720002        375.4021      -0.1043058E-02
    0 t  965    3.156665        76.13656        13.13430        2.719156        375.1959      -0.1046842E-02
    0 t  966    3.156152        76.20305        13.12283        2.718306        374.9893      -0.1050642E-02
    0 t  967    3.155640        76.26951        13.11140        2.717451        374.7822      -0.1054457E-02
    0 t  968    3.155128        76.33595        13.09999        2.716593        374.5746      -0.1058287E-02
    0 t  969    3.154616        76.40237        13.08860        2.715732        374.3666      -0.1062132E-02
    0 t  970    3.154103        76.46875        13.07724        2.714866        374.1582      -0.1065993E-02
    0 t  971    3.153591        76.53511        13.06590        2.713996        373.9493      -0.1069869E-02
    0 t  972    3.153079        76.60145        13.05458        2.713123        373.7399      -0.1073761E-02
    0 t  973    3.152567        76.66776        13.04329        2.712245        373.5301      -0.1077668E-02
    0 t  974    3.152054        76.73404        13.03203        2.711364        373.3198      -0.1081591E-02
    0 t  975    3.151542        76.80029        13.02078        2.710478        373.1091      -0.1085530E-02
    0 t  976    3.151029        76.86652        13.00957        2.709589        372.8979      -0.1089485E-02
    0 t  977    3.150517        76.93272        12.99837        2.708695        372.6863      -0.1093455E-02
    0 t  978    3.150004        76.99890        12.98720        2.707798        372.4742      -0.1097441E-02
    0 t  979    3.149492        77.06504        12.97605        2.706897        372.2617      -0.1101444E-02
    0 t  980    3.148979        77.13116        12.96493        2.705991        372.0487      -0.1105462E-02
    0 t  981    3.148466        77.19726        12.95383        2.705082        371.8352      -0.1109497E-02
    0 t  982    3.147953        77.26332        12.94275        2.704168        371.6213      -0.1113548E-02
    0 t  983    3.147440        77.32936        12.93170        2.703250        371.4069      -0.1117615E-02
    0 t  984    3.146927        77.39537        12.92067        2.702329        371.1921      -0.1121698E-02
    0 t  985    3.146414        77.46135        12.90966        2.701403        370.9768      -0.1125798E-02
    0 t  986    3.145901        77.52730        12.89868        2.700473        370.7610      -0.1129914E-02
    0 t  987    3.145388        77.59323        12.88772        2.699539        370.5448      -0.1134047E-02
    0 t  988    3.144874        77.65913        12.87679        2.698600        370.3281      -0.1138197E-02
    0 t  989    3.144361        77.72500        12.86587        2.697658        370.1110      -0.1142363E-02
    0 t  990    3.143847        77.79084        12.85498        2.696711        369.8934      -0.1146545E-02
    0 t  991    3.143333        77.85665        12.84412        2.695760        369.6753      -0.1150745E-02
    0 t  992    3.142820        77.92243        12.83328        2.694805        369.4568      -0.1154964E-02
    0 t  993    3.142306        77.98819        12.82245        2.693845        369.2378      -0.1159198E-02
    0 t  994    3.141792        78.05391        12.81166        2.692882        369.0183      -0.1163449E-02
    0 t  995    3.141277        78.11961        12.80088        2.691914        368.7984      -0.1167717E-02
    0 t  996    3.140763        78.18528        12.79013        2.690942        368.5780      -0.1172003E-02
    0 t  997    3.140248        78.25092        12.77940        2.689965        368.3572      -0.1176306E-02
    0 t  998    3.139734        78.31652        12.76870        2.688984        368.1359      -0.1180626E-02
    0 t  999    3.139219        78.38210        12.75801        2.687999        367.9141      -0.1184964E-02
    0 t 1000    3.138704        78.44765        12.74735        2.687010        367.6919      -0.1189319E-02
    0 t 1001    3.138121        78.51148        12.73699        2.686188        367.4818      -0.1215431E-02
    0 t 1002    3.137606        78.57696        12.72638        2.685190        367.2587      -0.1219821E-02
    0 t 1003    3.137090        78.64242        12.71578        2.684188        367.0352      -0.1224229E-02
    0 t 1004    3.136574        78.70785        12.70521        2.683182        366.8111      -0.1228654E-02
    0 t 1005    3.136059        78.77325        12.69466        2.682171        366.5866      -0.1233098E-02
    0 t 1006    3.135543        78.83862        12.68414        2.681155        366.3617      -0.1237558E-02
