E47A_TA_LHZ 46.454700 -83.277702 0.000000
E48A_TA_LHZ 46.480900 -82.165298 0.000000
E50A_TA_LHZ 46.423199 -80.737801 0.000000
E51A_TA_LHZ 46.533298 -79.492401 0.000000
E52A_TA_LHZ 46.285099 -78.656898 0.000000
E53A_TA_LHZ 46.378399 -77.663803 0.000000
E54A_TA_LHZ 46.433899 -77.186897 0.000000
E55A_TA_LHZ 46.453800 -76.057198 0.000000
E56A_TA_LHZ 46.543598 -75.034103 0.000000
E57A_TA_LHZ 46.411701 -74.147102 0.000000
E58A_TA_LHZ 46.372101 -73.277100 0.000000
E59A_TA_LHZ 46.480301 -72.510803 0.000000
E60A_TA_LHZ 46.368900 -71.446899 0.000000
E61A_TA_LHZ 46.431198 -70.488998 0.000000
E62A_TA_LHZ 46.620098 -69.522697 0.000000
E63A_TA_LHZ 46.422001 -68.421997 0.000000
E64A_TA_LHZ 46.418400 -67.828499 0.000000
ELFS_TA_LHZ 40.618301 -120.727898 0.000000
F03A_TA_LHZ 45.930599 -123.559097 0.000000
F04A_TA_LHZ 45.932499 -122.419296 0.000000
F04D_TA_LHZ 46.082901 -123.010803 0.000000
F05A_TA_LHZ 45.883900 -121.458801 0.000000
F05D_TA_LHZ 45.885201 -121.459702 0.000000
F06A_TA_LHZ 45.766399 -120.781700 0.000000
F07A_TA_LHZ 45.895100 -119.927803 0.000000
F08A_TA_LHZ 45.797100 -118.776802 0.000000
F09A_TA_LHZ 45.708698 -117.909401 0.000000
F10A_TA_LHZ 45.973400 -117.227699 0.000000
F11A_TA_LHZ 45.888302 -116.154900 0.000000
F12A_TA_LHZ 45.756500 -115.254700 0.000000
F13A_TA_LHZ 45.789299 -114.331703 0.000000
F14A_TA_LHZ 45.812199 -113.369904 0.000000
F15A_TA_LHZ 45.840900 -112.492897 0.000000
F16A_TA_LHZ 45.784302 -111.626198 0.000000
F17A_TA_LHZ 45.905399 -110.658997 0.000000
F18A_TA_LHZ 45.904598 -109.715797 0.000000
F19A_TA_LHZ 45.853802 -108.943703 0.000000
F20A_TA_LHZ 45.800598 -108.148804 0.000000
F21A_TA_LHZ 45.823101 -107.123299 0.000000
F22A_TA_LHZ 45.779400 -106.256897 0.000000
F23A_TA_LHZ 45.721199 -105.405602 0.000000
F24A_TA_LHZ 45.845200 -104.444801 0.000000
F25A_TA_LHZ 45.925598 -103.457603 0.000000
F26A_TA_LHZ 45.851200 -102.669701 0.000000
F27A_TA_LHZ 45.872700 -102.020302 0.000000
F28A_TA_LHZ 45.848499 -100.800499 0.000000
F29A_TA_LHZ 45.833599 -99.827301 0.000000
F30A_TA_LHZ 45.835602 -99.025002 0.000000
F31A_TA_LHZ 45.859798 -98.252502 0.000000
F32A_TA_LHZ 45.870499 -97.126404 0.000000
F33A_TA_LHZ 45.839802 -96.292900 0.000000
F34A_TA_LHZ 45.795399 -95.258102 0.000000
F35A_TA_LHZ 45.858002 -94.573402 0.000000
F36A_TA_LHZ 45.861801 -93.524101 0.000000
F37A_TA_LHZ 45.724300 -92.626404 0.000000
F38A_TA_LHZ 45.958801 -91.877502 0.000000
F39A_TA_LHZ 45.915298 -90.918999 0.000000
F40A_TA_LHZ 45.918999 -90.121696 0.000000
F41A_TA_LHZ 45.738701 -89.104599 0.000000
F42A_TA_LHZ 45.758701 -88.134697 0.000000
F43A_TA_LHZ 45.831299 -87.169403 0.000000
F44A_TA_LHZ 45.973701 -86.422600 0.000000
F45A_TA_LHZ 45.683701 -85.515602 0.000000
F46A_TA_LHZ 45.773701 -84.758598 0.000000
F48A_TA_LHZ 45.827801 -82.618500 0.000000
F49A_TA_LHZ 45.762699 -82.042297 0.000000
